Specified	Tree	Fitness	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), sub(ARG17, ARG6)), sub(ARG10, ARG17)))	0.0003040761912453082	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(sub(sub(sub(sub(ARG17, ARG10), neg(sub(ARG4, ARG6))), ARG10), ARG10), ARG6), ARG17), sub(neg(sub(ARG4, ARG6)), sub(sub(sub(ARG17, ARG10), ARG6), ARG10))))	0.00030418746221809223	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, 5)), neg(sub(ARG4, 5))))	0.0003039586230256823	
[6, 10, 13, 16, 17]	sub(protectedDiv(sub(ARG17, sub(ARG10, sub(sub(sub(sub(ARG17, protectedDiv(ARG13, 5)), ARG10), ARG6), ARG10))), ARG16), sub(add(sub(sub(ARG17, cos(protectedDiv(ARG13, 5))), ARG6), ARG16), sub(ARG10, sub(sub(ARG17, sub(ARG10, sub(ARG17, ARG10))), ARG6))))	0.0003044256451536669	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(sin(5), sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.0003043431836542469	
[4, 6, 10, 12, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), mul(protectedDiv(5, 5), sub(ARG12, ARG12))), ARG10))), neg(sub(ARG4, ARG6))))	0.00030442770344401714	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, sub(add(sub(ARG17, ARG6), ARG4), neg(sub(ARG4, ARG6)))), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.0002968004731314173	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), 5), sub(ARG10, sub(ARG10, ARG10))))	0.0003037213867303683	
[5, 6, 10, 12, 13, 17]	sub(protectedDiv(sub(ARG17, ARG10), protectedDiv(5, ARG12)), sub(add(sub(ARG17, ARG6), sub(sub(ARG17, add(neg(5), sub(ARG13, ARG5))), ARG10)), sub(ARG10, sub(sub(ARG17, ARG6), sub(ARG17, ARG10)))))	0.00029439630865946994	
[6, 10, 16, 17, 18]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, ARG18)))	0.0003034491981691647	
[5, 6, 10, 13, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), sub(sub(ARG17, add(ARG16, sub(ARG13, ARG5))), ARG10)), sub(ARG10, sub(sub(ARG17, ARG6), ARG10))))	0.000304250212682919	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), neg(5)), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.00030291900291626393	
[4, 5, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG5, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG10), ARG10))), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6)))))	0.00030220457863527894	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), neg(sub(ARG4, ARG6)))	0.00030252126932983674	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), ARG17), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))))	0.00030427703182450856	
[5, 6, 10, 13, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG10, ARG6), sub(sub(ARG17, add(neg(5), sub(ARG13, ARG5))), ARG10)), sub(ARG10, sub(sub(ARG17, ARG6), ARG10))))	0.0003042789312435207	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), sub(ARG17, ARG10)), sub(ARG10, sub(sub(sub(ARG17, ARG10), sub(ARG17, ARG10)), ARG10))), neg(sub(ARG4, ARG6))))	0.0003043428427658011	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG6, neg(sub(ARG4, ARG6))), neg(sub(ARG4, ARG6))), ARG10))))	0.0003042527924778438	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(ARG4, 5), sub(ARG10, sub(sub(sub(ARG17, ARG10), neg(sub(ARG4, ARG6))), ARG10))))	0.00030417242974141304	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG6), ARG17), sub(neg(sub(sub(ARG17, ARG6), ARG6)), sub(sub(sub(ARG17, ARG10), ARG6), ARG10))))	0.00030406622059928106	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, 5))))	0.0003044138613747702	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(sub(ARG17, neg(sub(ARG4, ARG6))), ARG6), ARG17), sub(ARG10, sub(ARG17, ARG10))))	0.0003043998987540581	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(ARG17, ARG10), 5), sub(ARG10, sub(sub(ARG17, ARG6), ARG10))))	0.00030412586247554414	
[6, 8, 10, 15, 16, 17, 18]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(add(sub(sub(ARG17, ARG6), ARG6), sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(mul(sub(ARG15, ARG8), cos(ARG18)), ARG10)))), sub(ARG10, 5)))	0.0003044587515371219	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(neg(sub(ARG4, ARG6)), sub(sub(sub(ARG17, ARG10), ARG6), add(sub(ARG17, ARG6), ARG16)))), neg(ARG17)))	0.00030413986477746663	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(ARG10, sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.0003040855742656956	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), sub(sub(add(sub(ARG17, ARG6), ARG16), sub(ARG10, sub(sub(sub(protectedDiv(5, 5), ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.000302671624093357	
[16, 17, 10, 6]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG6), ARG16), ARG16), neg(sub(ARG17, ARG6))))	0.00030372338536255897	
[4, 6, 10, 16, 17]	sub(protectedDiv(sub(ARG17, ARG10), ARG16), sub(sub(add(sub(ARG17, ARG10), sub(ARG17, ARG10)), sub(ARG10, sub(sub(sub(ARG17, ARG10), ARG6), ARG10))), neg(sub(ARG4, ARG6))))	0.00030426899629874956	
