S.No.	Accuracy	BestAccuracy	RMSE	BestRMSE	
1	8.671030948165222e-05	0.04818262529654138	11531.654029006766	19.754369315608493	
2	0.0041852091035448815	0.32302954362288694	237.93668757267056	2.0956920806210406	
3	0.0065244116097746985	0.0640921348722762	152.27052611178405	14.602538470481836	
4	0.0011815503287914556	0.049395338043881826	845.3456660562621	19.244825515954968	
5	1.8994136653622105e-05	0.04954623787293032	52646.825917863134	19.18316713702196	
6	0.002435146144267413	0.0468344289022082	409.65297142600815	20.351813685783	
7	0.0031098287488198905	0.04837316388884572	320.5611150226447	19.67261927083889	
8	5.9898496150727736e-05	0.11261255102296037	16693.909960403915	7.880004856617729	
9	0.001342993070356315	0.049369196429341004	743.6054801568603	19.255545407372317	
10	8.426357005874065e-05	0.04828996581756838	11866.524712077757	19.708235822279043	
11	0.00015045746400261354	0.04970217633022904	6645.396751593722	19.119843311404384	
12	0.0007133937588972969	0.048221134261130186	1400.7504183744395	19.737795062736097	
13	8.994756999473924e-05	0.04808297527655528	11116.587724254106	19.797381905931864	
14	0.01112608180815422	0.9953464971259239	88.87890051887877	0.0046752592062292795	
15	0.0012032511379578745	0.048174927249222434	830.0816989520351	19.757685731972547	
16	2.88099796878142e-15	0.32438717424038016	347101945518888.56	2.082735938440561	
17	1.6772479054676497e-05	0.05094680540296982	59620.47853874829	18.628316085579478	
18	0.0031906885042063604	0.04934852155645451	312.4119794776821	19.2640315952729	
19	0.0006177540340573494	0.049299563871121534	1617.7672518010052	19.28415510153783	
20	0.020402689625725768	0.04916690698335378	48.013145734428036	19.3388836385125	
21	0.0005301941519519548	0.04821934552343055	1885.1015277486842	19.73856434891021	
22	0.00926750549993451	0.048613937357078786	106.90390143356989	19.57023261981037	
23	0.0010007853588520923	0.04796320727731577	998.2152574524141	19.84931464691584	
24	0.001276930813143405	0.04939080692055853	782.1277855519143	19.24668278063216	
25	0.0012705802014550784	0.0491616710618006	786.0420134477085	19.341049813846052	
26	0.00015001305892514412	0.04900251711679013	6665.086320518241	19.407114957312302	
27	0.0012998822231575734	0.04971160731735372	768.3004659844315	19.116026295752302	
28	8.514028026640615e-05	0.04827878038803122	11744.321918966838	19.71303359286826	
29	0.0006394647854672155	0.049077580912079	1562.8077697575868	19.37590242663895	
30	0.0012846115593535964	0.05038737017464026	777.4454317873257	18.84624314652753	
