Specified	Tree	Fitness	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), ARG18)), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.04966978615976753	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(cos(cos(ARG12)), 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.049703828217006085	
[5, 9, 12, 14, 18]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(sin(ARG14), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.049676445877920666	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.0498241289541162	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(5), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.04971210359876836	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.0498241289541162	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(5)), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(5, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.04955058123968716	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, add(5, 5)))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.049735347650817836	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.0498241289541162	
[9, 18, 12, 5]	sub(mul(ARG18, 5), cos(add(cos(mul(cos(cos(add(cos(mul(cos(cos(add(5, 5))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5)))))), 5)), add(cos(mul(mul(ARG18, 5), cos(cos(ARG12)))), add(cos(mul(5, cos(cos(add(ARG9, 5))))), add(cos(mul(mul(ARG18, 5), ARG5)), 5))))))	0.0498241289541162	
