Specified	Tree	Fitness	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), sub(protectedDiv(5, 5), ARG19)))))	0.4412487896969037	
[19]	sub(sin(ARG19), sin(sub(5, sub(neg(5), sub(5, ARG19)))))	0.4454755944651922	
[19]	sub(sin(ARG19), sin(sub(5, sub(neg(protectedDiv(5, 5)), sub(5, sub(5, ARG19))))))	0.5405254955325914	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), ARG19))))	0.540527024646564	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), sub(5, ARG19)))))	0.996774541541032	
[1, 19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), ARG1))))	0.5056448301749106	
[19]	sub(sin(ARG19), sin(sub(5, sub(neg(protectedDiv(5, 5)), sub(5, ARG19)))))	0.9967674111034703	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), sub(5, ARG19)))))	0.996774541541032	
[19]	sub(sin(ARG19), sin(sub(5, sub(neg(5), sub(5, ARG19)))))	0.4454755944651922	
[10, 19]	sub(sin(ARG19), sin(sub(protectedDiv(5, 5), sub(sin(sub(5, sub(ARG10, 5))), sub(5, ARG19)))))	0.5266306827576505	
[19]	sub(sin(ARG19), sin(sub(5, cos(5))))	0.4575565848283754	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), sub(5, ARG19)))), sub(5, ARG19)))))	0.5491121213125225	
[19]	sub(sin(ARG19), sin(sub(5, sub(neg(protectedDiv(5, 5)), sub(5, ARG19)))))	0.9967674111034703	
[19]	sub(sin(ARG19), sin(sub(5, sub(sin(sub(5, sub(neg(protectedDiv(5, 5)), 5))), sub(5, ARG19)))))	0.996774541541032	
[19]	sub(sin(ARG19), protectedDiv(5, 5))	0.4474716991417741	
