S.No.	Accuracy	BestAccuracy	RMSE	BestRMSE	
1	1.0	1.0	0	0	
2	1.0	1.0	0	0	
3	1.0	1.0	0	0	
4	1.0	1.0	0	0	
5	0.6699999999999999	0.6699999999999999	0	0	
6	0.673125	0.673125	0	0	
7	1.0	1.0	0	0	
8	0.686875	0.686875	0	0	
9	1.0	1.0	0	0	
10	1.0	1.0	0	0	
11	0.87625	0.87625	0	0	
12	1.0	1.0	0	0	
13	1.0	1.0	0	0	
14	1.0	1.0	0	0	
15	1.0	1.0	0	0	
