Specified	Tree	Fitness	
[1, 4, 14, 18, 19]	add(mul(mul(sin(neg(ARG1)), mul(sub(ARG18, ARG18), mul(ARG19, ARG14))), add(ARG4, cos(ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[2, 4, 10, 14, 18, 19]	add(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), mul(sub(ARG18, mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), mul(sub(add(ARG14, mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), sin(sub(ARG18, ARG19))))), add(ARG18, cos(5)))), mul(ARG2, ARG10)), sub(5, 5)))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(mul(ARG14, sub(ARG18, ARG19)), mul(cos(add(ARG18, mul(5, 5))), sub(5, 5))), 5), mul(mul(cos(sub(sub(5, 5), ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.8025	
[18, 19, 12]	add(mul(mul(sin(ARG12), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), cos(sub(ARG18, ARG19))))), cos(sub(ARG18, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 10, 14, 18, 19]	add(mul(mul(sub(ARG18, ARG18), ARG14), sub(ARG18, mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), mul(sub(add(ARG14, mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), sin(sub(ARG18, ARG19))))), add(ARG4, cos(ARG19)))), mul(ARG19, ARG10)), sub(5, 5))))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19]	add(mul(ARG18, mul(sub(ARG18, ARG19), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 14, 16, 18, 19]	add(mul(mul(sin(sub(ARG19, ARG19)), mul(sin(mul(mul(cos(sub(ARG18, ARG18)), sub(ARG18, mul(sub(ARG18, cos(sub(ARG18, ARG16))), mul(cos(ARG19), sub(5, 5))))), sub(ARG18, ARG19))), ARG14)), add(ARG4, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), ARG18)), cos(sub(mul(ARG14, sub(add(sub(ARG18, 5), sin(5)), sub(ARG18, ARG19))), ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19]	add(mul(mul(ARG18, mul(sub(ARG18, ARG18), ARG19)), mul(cos(ARG18), sub(ARG18, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[0, 1, 14, 18, 19]	add(mul(mul(sin(sin(mul(mul(cos(sub(ARG18, ARG19)), sub(protectedDiv(sin(ARG14), sub(ARG1, ARG0)), ARG19)), sub(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)), ARG19)))), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), sin(sub(ARG18, ARG19))))), add(sin(sub(ARG18, ARG19)), cos(ARG19))), mul(mul(cos(sub(sub(ARG18, ARG19), ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.750625	
[18, 19, 4]	add(mul(mul(sub(ARG18, cos(sub(ARG18, ARG19))), sub(add(sub(ARG4, 5), sin(5)), ARG19)), mul(cos(cos(sub(ARG18, ARG19))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[7, 8, 14, 18, 19]	add(mul(mul(ARG14, sub(add(sub(ARG18, ARG18), ARG19), sin(sub(ARG8, ARG7)))), mul(cos(ARG19), sub(5, 5))), mul(mul(ARG19, sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.8175	
[18, 19]	add(mul(mul(sin(sub(ARG19, ARG19)), sub(add(ARG19, 5), ARG19)), mul(ARG18, sub(ARG18, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(sin(sub(ARG18, ARG18)), ARG14), mul(cos(sub(ARG18, ARG19)), sub(cos(add(sin(sub(ARG18, ARG19)), 5)), ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 6, 14, 18, 19]	add(mul(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), mul(cos(add(sin(ARG6), mul(ARG19, mul(sub(ARG18, ARG19), ARG14)))), sub(5, 5))), add(mul(mul(ARG19, sub(add(sub(ARG4, cos(mul(sub(ARG18, ARG19), sub(ARG18, ARG19)))), sin(5)), sub(ARG18, ARG19))), mul(cos(ARG19), sub(5, 5))), ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(sin(sub(ARG18, mul(mul(sub(ARG18, ARG19), sub(ARG18, ARG19)), mul(ARG4, sub(ARG18, ARG19))))), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), ARG14))), add(sub(ARG18, ARG19), cos(neg(5)))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 12]	add(mul(mul(sin(ARG12), mul(sub(ARG18, ARG19), mul(ARG19, ARG18))), ARG18), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.9706250000000001	
[18, 19, 14, 6]	add(mul(mul(mul(ARG14, sub(sub(ARG18, ARG19), sub(cos(mul(mul(cos(sub(ARG18, ARG18)), sub(ARG18, ARG19)), sub(ARG18, ARG19))), ARG19))), mul(cos(add(sin(ARG6), mul(5, 5))), sub(5, 5))), add(ARG19, ARG19)), mul(mul(cos(sub(ARG18, sub(ARG18, ARG18))), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.816875	
[18, 19, 14]	add(mul(mul(sin(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19))), ARG14), sub(5, mul(sin(mul(cos(sub(ARG18, ARG19)), sub(ARG14, ARG19))), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), ARG14))))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(sin(mul(mul(mul(cos(ARG19), sub(5, 5)), mul(sub(ARG18, ARG19), mul(sub(ARG18, sin(sub(ARG19, ARG19))), ARG14))), add(ARG4, ARG19))), mul(sub(ARG18, ARG18), mul(mul(ARG19, sub(ARG18, neg(ARG14))), sub(ARG18, ARG19)))), add(ARG4, cos(ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(ARG18, mul(sub(ARG18, mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(sub(add(sub(ARG18, 5), sin(5)), sub(ARG18, ARG19)), ARG19))), mul(ARG19, ARG14))), ARG19), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.89625	
[11, 18, 19]	add(mul(mul(sin(5), sub(ARG19, sub(ARG18, ARG19))), mul(sub(ARG18, ARG19), sub(5, ARG11))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.875625	
[18, 19, 4]	add(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), 5), mul(mul(cos(sub(ARG18, ARG4)), sub(ARG18, ARG19)), sub(ARG18, ARG18)))	0.693125	
[18, 19, 12, 14]	add(mul(mul(sin(ARG12), mul(sub(ARG18, ARG18), mul(mul(ARG18, ARG19), ARG14))), ARG18), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), mul(sin(sub(ARG18, ARG19)), ARG14)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19]	add(mul(mul(sin(mul(mul(ARG19, sub(add(ARG18, sin(5)), sub(ARG18, ARG19))), mul(cos(ARG19), sub(5, 5)))), sub(ARG18, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), 5)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(sin(5), mul(sub(ARG18, ARG19), mul(sub(ARG18, ARG18), ARG14))), cos(sub(ARG18, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[2, 4, 14, 18, 19]	add(mul(mul(sin(sub(ARG18, ARG19)), sub(ARG18, ARG19)), mul(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), neg(protectedDiv(ARG14, ARG2))), ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(mul(sub(ARG18, ARG18), mul(ARG14, ARG14)), ARG19)), sub(ARG18, ARG19)))	0.760625	
[18, 19, 4, 14]	add(mul(mul(ARG14, sub(add(sub(ARG4, 5), ARG19), sub(ARG18, ARG19))), mul(ARG19, sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(sub(ARG19, ARG19))), sub(ARG18, ARG19))), mul(sub(ARG18, ARG19), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(5, ARG19)))	0.693125	
[18, 19, 14]	add(mul(mul(ARG14, ARG18), mul(cos(cos(sub(ARG18, ARG19))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), 5), sub(ARG18, ARG19)))	0.693125	
[18, 19, 14]	add(mul(mul(ARG14, add(ARG19, ARG19)), mul(sub(5, 5), sub(sub(ARG18, ARG19), 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19]	add(5, mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.5	
[18, 19, 4, 14]	add(mul(mul(sin(mul(mul(mul(cos(ARG19), sub(5, 5)), mul(sub(ARG18, ARG19), mul(sub(ARG18, sin(sub(ARG18, ARG19))), ARG14))), add(ARG4, ARG19))), mul(sub(ARG18, ARG18), mul(mul(ARG19, sub(ARG18, ARG19)), sub(ARG18, ARG19)))), add(ARG4, cos(ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 6, 14, 17, 18, 19]	add(mul(mul(mul(ARG14, sub(add(sub(ARG4, ARG17), sin(5)), sub(ARG18, ARG19))), mul(cos(add(sin(ARG6), mul(ARG18, 5))), sub(5, 5))), cos(sub(ARG18, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG18)))	0.5	
[18, 19, 14]	add(mul(mul(mul(ARG19, sub(5, 5)), mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), ARG14)))), sub(ARG18, sub(ARG19, ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(sin(sub(5, ARG19)), sub(ARG18, ARG19)), mul(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), sub(ARG18, ARG19))), mul(ARG18, sub(5, 5))), ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 6]	add(mul(mul(sin(sub(ARG18, ARG19)), sub(ARG18, ARG18)), mul(cos(ARG19), sub(cos(add(sin(ARG6), mul(ARG18, 5))), ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), mul(cos(sub(ARG14, ARG19)), ARG14))), add(ARG4, cos(ARG18))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(5, sub(mul(sub(ARG18, mul(mul(ARG14, sub(add(sub(ARG4, 5), mul(sub(ARG18, ARG19), cos(ARG19))), sub(ARG18, ARG19))), ARG19)), sub(5, 5)), sub(ARG18, sub(ARG18, ARG19)))), mul(cos(ARG19), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 5]	add(mul(mul(ARG19, sub(add(mul(5, ARG5), sin(sub(ARG18, ARG19))), sub(ARG18, ARG19))), mul(sub(ARG18, ARG19), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[17, 18, 19]	add(mul(mul(ARG19, sub(sin(sub(ARG18, ARG17)), ARG19)), sub(ARG18, ARG18)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19]	add(mul(mul(ARG19, mul(ARG18, sub(5, 5))), add(ARG19, ARG19)), mul(mul(ARG18, sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.814375	
[18, 19, 4, 14]	add(mul(mul(ARG14, sub(add(sub(ARG4, ARG18), sin(5)), sub(ARG18, ARG19))), mul(sub(ARG18, ARG19), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(cos(sub(ARG18, ARG19)), ARG19)), sub(ARG18, ARG19)))	0.8075	
[18, 19, 6, 14]	add(mul(mul(ARG6, ARG19), mul(sin(sub(ARG18, ARG18)), ARG14)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(mul(sin(sub(ARG18, ARG19)), mul(ARG19, mul(sub(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), ARG14))), mul(ARG18, sub(5, 5))), add(ARG19, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 6, 14, 18, 19]	add(mul(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), mul(sin(mul(mul(cos(sub(5, 5)), sub(ARG18, ARG19)), sub(sub(add(sub(sub(ARG18, ARG19), 5), sin(5)), sub(ARG18, ARG19)), ARG19))), ARG14))), mul(cos(add(ARG19, mul(sin(ARG6), 5))), sub(5, 5))), add(ARG19, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[10, 18, 19, 13]	add(mul(mul(mul(cos(mul(mul(cos(ARG18), mul(mul(cos(ARG19), sub(5, 5)), sub(ARG18, ARG19))), sub(ARG18, ARG19))), sub(5, 5)), ARG13), ARG10), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(ARG14, mul(sub(ARG18, ARG18), mul(sub(mul(sin(mul(mul(ARG19, sub(ARG18, ARG19)), sub(ARG18, ARG19))), ARG14), ARG19), ARG14))), add(sub(ARG18, ARG19), cos(ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), cos(sub(sub(ARG18, ARG19), ARG19)))), mul(sin(sub(ARG18, cos(sub(ARG18, ARG19)))), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), ARG14)))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[2, 4, 10, 14, 18, 19]	add(mul(ARG18, mul(sub(ARG2, mul(mul(ARG14, sub(ARG18, sub(ARG18, ARG19))), mul(sub(add(ARG14, mul(mul(sin(sub(ARG18, ARG19)), mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), sin(sub(ARG18, ARG19))))), add(ARG4, cos(ARG19)))), mul(ARG2, ARG10)), sub(5, 5)))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 7, 10, 14, 18, 19]	add(mul(mul(5, sub(add(cos(sub(ARG18, ARG19)), sin(5)), sub(ARG18, ARG19))), mul(sub(add(ARG14, mul(add(ARG7, sub(ARG18, ARG19)), add(ARG4, cos(ARG19)))), mul(ARG18, ARG10)), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(ARG18, mul(sub(ARG18, ARG18), mul(sub(ARG18, sub(ARG18, ARG19)), ARG14))), ARG18), mul(mul(cos(sub(ARG18, ARG19)), sub(mul(5, 5), ARG19)), sub(ARG18, ARG19)))	0.693125	
[6, 14, 16, 18, 19]	add(mul(mul(sin(sub(ARG18, ARG19)), ARG14), mul(cos(mul(mul(ARG14, sub(add(sub(ARG18, ARG19), sin(5)), ARG19)), mul(cos(ARG19), ARG16))), sub(cos(add(sin(ARG6), ARG18)), ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.97125	
[4, 8, 14, 15, 18, 19]	add(mul(mul(ARG14, mul(sub(ARG18, ARG18), mul(sub(mul(sin(mul(mul(cos(sub(ARG18, protectedDiv(sub(ARG8, 5), mul(5, 5)))), sub(ARG18, ARG19)), sub(ARG18, ARG19))), ARG14), ARG19), ARG14))), add(ARG4, protectedDiv(mul(mul(sin(sub(ARG19, ARG19)), sub(ARG18, sub(ARG15, ARG8))), sub(ARG18, ARG19)), ARG19))), mul(ARG19, sub(ARG18, ARG19)))	0.625625	
[4, 13, 14, 18, 19]	add(mul(mul(mul(sin(ARG18), ARG18), sub(add(sub(ARG4, 5), sin(mul(sub(ARG18, ARG18), sub(mul(ARG13, 5), protectedDiv(5, ARG14))))), ARG19)), mul(cos(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(sin(mul(mul(sin(sub(ARG18, sub(ARG18, ARG19))), ARG14), ARG19)), sin(sub(mul(mul(sin(sub(ARG19, ARG19)), sub(cos(sub(ARG18, mul(mul(sin(sub(ARG18, ARG19)), mul(ARG19, mul(sub(ARG18, ARG19), sin(sub(ARG18, ARG19))))), add(ARG4, cos(ARG19))))), ARG19)), add(ARG4, ARG19)), ARG19))), add(ARG4, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.915625	
[18, 19, 14]	add(ARG19, mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, sub(ARG19, mul(mul(cos(ARG19), sub(5, 5)), ARG14)))))	0.62	
[18, 19, 14]	add(mul(mul(cos(sub(ARG18, ARG19)), sub(sub(ARG18, ARG19), ARG19)), mul(sin(sub(ARG18, ARG18)), ARG14)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, sub(ARG18, ARG19))))	0.568125	
[18, 19, 4]	add(mul(mul(ARG18, mul(sub(ARG18, ARG18), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(sub(ARG18, ARG19), ARG19)))), add(ARG4, cos(ARG19))), mul(mul(cos(ARG19), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.8025	
[18, 19, 4, 14]	add(mul(mul(ARG14, mul(sub(ARG18, ARG18), mul(ARG19, ARG14))), add(ARG4, cos(ARG19))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), add(ARG4, ARG19)))	0.65375	
[4, 14, 15, 18, 19]	add(mul(mul(mul(mul(sin(mul(cos(ARG15), sub(ARG18, ARG19))), mul(sub(ARG18, ARG18), mul(ARG4, ARG14))), mul(ARG14, sub(add(sub(ARG18, 5), sin(5)), sub(ARG18, sub(ARG18, ARG19))))), mul(sin(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, sub(ARG18, ARG18))), sub(ARG18, ARG19))), ARG14)), sub(ARG18, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[4, 14, 16, 18, 19]	add(mul(mul(sin(sub(ARG19, ARG19)), mul(sin(mul(mul(cos(sub(ARG18, ARG18)), sub(ARG18, mul(sub(ARG18, cos(sub(ARG18, ARG16))), mul(cos(ARG19), sub(5, 5))))), sub(ARG18, ARG19))), ARG14)), add(ARG4, ARG19)), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 4, 14]	add(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), ARG19)), mul(cos(mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19))), sub(5, 5))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
[18, 19, 14]	add(mul(mul(ARG18, mul(sub(ARG18, ARG18), mul(sub(ARG18, ARG19), ARG14))), sub(ARG18, ARG19)), mul(mul(cos(ARG19), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.8025	
[18, 19, 4, 14]	add(mul(mul(ARG14, sub(add(sub(ARG4, 5), sin(5)), ARG18)), mul(cos(cos(sub(ARG18, ARG19))), sub(5, 5))), mul(mul(cos(sub(ARG18, sub(ARG18, ARG19))), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	0.8025	
[2, 4, 10, 14, 18, 19]	add(mul(mul(sin(sub(ARG19, ARG19)), sub(sub(ARG19, mul(sub(add(ARG14, mul(mul(sin(sub(ARG18, ARG19)), ARG10), add(ARG4, cos(ARG19)))), mul(ARG2, ARG10)), sub(5, 5))), ARG19)), add(ARG4, sin(sub(ARG19, sub(ARG18, ARG19))))), mul(mul(cos(sub(ARG18, ARG19)), sub(ARG18, ARG19)), sub(ARG18, ARG19)))	1.0	
