Specified	Tree	Fitness	
[0, 2, 5, 7, 11, 18, 19]	mul(add(add(ARG2, ARG11), sin(ARG7)), sub(mul(ARG0, sub(mul(protectedDiv(mul(mul(5, ARG18), ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.017856176083829e-08	
[0, 13, 19, 5]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG5), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.2856579075009495e-08	
[0, 2, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), ARG2), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	8.273833449985766e-10	
[0, 18, 5]	mul(mul(ARG0, sub(mul(protectedDiv(mul(ARG0, ARG5), sub(5, 5)), ARG5), sin(5))), mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), protectedDiv(ARG5, 5))))	3.2698032793617974e-08	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(5)), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.273711862442311e-08	
[0, 18, 19, 5]	mul(mul(ARG0, ARG5), mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), sub(mul(protectedDiv(mul(protectedDiv(mul(ARG0, ARG5), sub(5, 5)), ARG5), sub(5, mul(5, ARG19))), ARG5), protectedDiv(ARG5, 5))), protectedDiv(ARG5, 5))))	9.49301195288574e-09	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.2856579075009495e-08	
[0, 5, 10, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(ARG0, sin(ARG10)))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.2739786382211936e-08	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.2856579075009495e-08	
[0, 13, 19, 5]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, 5), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	3.2856579075009495e-08	
[0, 18, 19, 5]	mul(sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))), mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), 5), ARG5), protectedDiv(ARG5, 5))))	1.012641330504257e-09	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(5, 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(5)), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(sub(5, 5), ARG19))))	3.2693571759198715e-08	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, ARG5), sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, ARG5), 5))	3.2747888421835385e-08	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, sub(neg(mul(5, ARG19)), 5)), ARG5), protectedDiv(ARG5, 5)), sin(ARG13))), neg(5)), sub(mul(ARG0, sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), neg(mul(5, ARG19))))	6.671926322175153e-11	
[0, 5, 13, 18, 19]	mul(sub(mul(ARG0, sub(sub(mul(protectedDiv(ARG5, ARG5), sub(mul(protectedDiv(mul(5, ARG18), sub(5, 5)), ARG5), protectedDiv(ARG5, 5))), protectedDiv(ARG5, 5)), sin(ARG13))), neg(mul(5, ARG19))), sub(mul(ARG0, ARG5), neg(mul(ARG5, ARG19))))	3.109784556969643e-08	
